test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentOutlier,edgesDirection,516182,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,85682,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,160806,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentHistory,edgesDirection,14,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,MaintenanceOwners,edgesDirection,88831,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentAggregate,edgesDirection,117568,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,MaintenanceOwners,edgesDirection,95603,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,12,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,82410,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,MaintenanceOwners,edgesDirection,292468,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentOutlier,edgesDirection,508541,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,12,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentCoverage,edgesDirection,12,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentHistory,edgesDirection,12,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,MaintenanceOwners,edgesDirection,89004,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,85789,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentAggregate,edgesDirection,115190,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,MaintenanceOwners,edgesDirection,88417,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentCoverage,edgesDirection,12,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentHistory,edgesDirection,13,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,13,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,160568,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,89497,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentCoverage,edgesDirection,18,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,84145,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentCoverage,edgesDirection,18,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,MaintenanceOwners,edgesDirection,89467,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,MaintenanceOwners,edgesDirection,294480,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,159803,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,89144,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentCoverage,edgesDirection,13,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,377363,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,MaintenanceOwners,edgesDirection,299322,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentHistory,edgesDirection,14,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,MaintenanceOwners,edgesDirection,95453,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,11,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,369780,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentOutlier,edgesDirection,517873,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,378623,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentHistory,edgesDirection,15,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentCoverage,edgesDirection,17,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentOutlier,edgesDirection,271758,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,82263,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentOutlier,edgesDirection,265043,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,MaintenanceOwners,edgesDirection,303593,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,82298,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,165978,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,160223,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,367955,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,84951,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentAggregate,edgesDirection,122805,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentOutlier,edgesDirection,263693,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentOutlier,edgesDirection,510711,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,368349,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,165739,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,370864,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,12,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentAggregate,edgesDirection,115918,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,11,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentOutlier,edgesDirection,159765,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentOutlier,edgesDirection,83668,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,373972,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentCoverage,edgesDirection,17,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,AgentOutlier,edgesDirection,515603,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,AgentHistory,edgesDirection,11,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentCoverage,edgesDirection,11,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentAggregate,edgesDirection,122153,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,small,1,EnvironmentAggregate,edgesDirection,122639,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,MaintenanceOwners,edgesDirection,314517,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentAggregate,edgesDirection,375635,-1,1
431ccf6b-b363-440b-8b11-9200d9019662,aeong,smartbench,large,1,EnvironmentOutlier,edgesDirection,267885,-1,1
